rest_close_eye_start,rest_close_eye_start_lsl,rest_close_eye_end,rest_close_eye_end_lsl,rest_open_eye_start,rest_open_eye_start_lsl,rest_open_eye_end,rest_open_eye_end_lsl,event,rating_label,kss_rating,time_sec,lsl_timestamp,stress,frustration,phase,trial,tick_soa_s,is_target_double_jump,responded,rt,n_positions,position_phase,correct,hit,false_alarm,miss,participant,calibration_min,formal_min,ratings_every_min,mack_positions,mack_initial_SOA,mack_target_prob
,,,,,,,,,,,1096,148293.9910247,,,Mackworth_Formal,1306,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1096,148294.5962222,,,Mackworth_Formal,1307,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1097,148295.2075326,,,Mackworth_Formal,1308,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1098,148295.835212,,,Mackworth_Formal,1309,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1098,148296.4960837,,,Mackworth_Formal,1310,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1099,148297.1009716,,,Mackworth_Formal,1311,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1099,148297.7053691,,,Mackworth_Formal,1312,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1100,148298.3298159,,,Mackworth_Formal,1313,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1101,148298.9666132,,,Mackworth_Formal,1314,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1101,148299.6116546,,,Mackworth_Formal,1315,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1102,148300.2193439,,,Mackworth_Formal,1316,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1103,148300.8532378,,,Mackworth_Formal,1317,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1103,148301.5135432,,,Mackworth_Formal,1318,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1104,148302.1191518,,,Mackworth_Formal,1319,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,KSS,During,7,1106,148303.9844724,,,,,,,,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,Stress,During,,1108,148306.1133,5,,,,,,,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,Frustration,During,,1111,148309.2824637,,3,,,,,,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1114,148311.9865922,,,Mackworth_Formal,1320,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1114,148312.5967443,,,Mackworth_Formal,1321,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1115,148313.2429812,,,Mackworth_Formal,1322,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1116,148313.8507136,,,Mackworth_Formal,1323,0.6035268347522856,1,1,0.4798231000022497,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1116,148314.4625495,,,Mackworth_Formal,1324,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1117,148315.0960938,,,Mackworth_Formal,1325,0.6035268347522856,1,1,0.44167440000455827,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1117,148315.7000681,,,Mackworth_Formal,1326,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1118,148316.3692964,,,Mackworth_Formal,1327,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1119,148316.9801479,,,Mackworth_Formal,1328,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1119,148317.5960103,,,Mackworth_Formal,1329,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1120,148318.2135759,,,Mackworth_Formal,1330,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1121,148318.8174274,,,Mackworth_Formal,1331,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1121,148319.4231085,,,Mackworth_Formal,1332,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1122,148320.0500648,,,Mackworth_Formal,1333,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1122,148320.6834076,,,Mackworth_Formal,1334,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1123,148321.3527863,,,Mackworth_Formal,1335,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1124,148321.9611999,,,Mackworth_Formal,1336,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1124,148322.633163,,,Mackworth_Formal,1337,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1125,148323.2619278,,,Mackworth_Formal,1338,0.6035268347522856,1,1,0.5120938000036404,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1126,148323.8662183,,,Mackworth_Formal,1339,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1126,148324.4716334,,,Mackworth_Formal,1340,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1127,148325.1236078,,,Mackworth_Formal,1341,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1128,148325.7814419,,,Mackworth_Formal,1342,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1128,148326.3891445,,,Mackworth_Formal,1343,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1129,148326.995127,,,Mackworth_Formal,1344,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1129,148327.6005599,,,Mackworth_Formal,1345,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1130,148328.286214,,,Mackworth_Formal,1346,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1131,148328.9120422,,,Mackworth_Formal,1347,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1131,148329.5197566,,,Mackworth_Formal,1348,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1132,148330.1280292,,,Mackworth_Formal,1349,0.6035268347522856,1,1,0.5669572000042535,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1133,148330.7977538,,,Mackworth_Formal,1350,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1133,148331.4141922,,,Mackworth_Formal,1351,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1134,148332.0237738,,,Mackworth_Formal,1352,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1134,148332.6326154,,,Mackworth_Formal,1353,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1135,148333.2425897,,,Mackworth_Formal,1354,0.6035268347522856,1,1,0.31853360001696274,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1136,148333.9002746,,,Mackworth_Formal,1355,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1136,148334.5406162,,,Mackworth_Formal,1356,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1137,148335.1509953,,,Mackworth_Formal,1357,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1138,148335.7859884,,,Mackworth_Formal,1358,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1138,148336.435231,,,Mackworth_Formal,1359,0.6035268347522856,1,1,0.37652170000365004,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1139,148337.043837,,,Mackworth_Formal,1360,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1139,148337.6513898,,,Mackworth_Formal,1361,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1140,148338.2620666,,,Mackworth_Formal,1362,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1141,148338.8723542,,,Mackworth_Formal,1363,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1141,148339.4794791,,,Mackworth_Formal,1364,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1142,148340.1054768,,,Mackworth_Formal,1365,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1142,148340.7132914,,,Mackworth_Formal,1366,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1143,148341.3233377,,,Mackworth_Formal,1367,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1144,148341.9925655,,,Mackworth_Formal,1368,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1144,148342.6017271,,,Mackworth_Formal,1369,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1145,148343.2112289,,,Mackworth_Formal,1370,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1146,148343.8189227,,,Mackworth_Formal,1371,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1146,148344.4257926,,,Mackworth_Formal,1372,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1147,148345.0348301,,,Mackworth_Formal,1373,0.6035268347522856,1,1,0.3778196999919601,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1147,148345.6701434,,,Mackworth_Formal,1374,0.6035268347522856,1,1,0.5794805999903474,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1148,148346.2879764,,,Mackworth_Formal,1375,0.6035268347522856,1,1,0.5107129999960307,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1149,148346.8949517,,,Mackworth_Formal,1376,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1149,148347.5398652,,,Mackworth_Formal,1377,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1150,148348.1920312,,,Mackworth_Formal,1378,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1151,148348.8003816,,,Mackworth_Formal,1379,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1151,148349.4046319,,,Mackworth_Formal,1380,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1152,148350.0652149,,,Mackworth_Formal,1381,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1152,148350.7005859,,,Mackworth_Formal,1382,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1153,148351.3071286,,,Mackworth_Formal,1383,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1154,148351.9974468,,,Mackworth_Formal,1384,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1154,148352.6309889,,,Mackworth_Formal,1385,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1155,148353.237995,,,Mackworth_Formal,1386,0.6035268347522856,1,1,0.5624206999782473,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1156,148353.8434367,,,Mackworth_Formal,1387,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1156,148354.4623878,,,Mackworth_Formal,1388,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1157,148355.0791925,,,Mackworth_Formal,1389,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1158,148355.9984762,,,Mackworth_Formal,1390,0.6035268347522856,1,0,,12,1,0,0,0,1,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1158,148356.602265,,,Mackworth_Formal,1391,0.6035268347522856,1,1,-0.1705614999809768,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1159,148357.2097874,,,Mackworth_Formal,1392,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1160,148357.8140635,,,Mackworth_Formal,1393,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1160,148358.4251647,,,Mackworth_Formal,1394,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1161,148359.0607847,,,Mackworth_Formal,1395,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1161,148359.6671593,,,Mackworth_Formal,1396,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1162,148360.275351,,,Mackworth_Formal,1397,0.6035268347522856,1,1,0.38609919999726117,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1163,148360.9269894,,,Mackworth_Formal,1398,0.6035268347522856,1,1,0.5176956999930553,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1163,148361.576709,,,Mackworth_Formal,1399,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1164,148362.2150049,,,Mackworth_Formal,1400,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1165,148362.8216818,,,Mackworth_Formal,1401,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1165,148363.4260057,,,Mackworth_Formal,1402,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1166,148364.0565329,,,Mackworth_Formal,1403,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1166,148364.6971454,,,Mackworth_Formal,1404,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1167,148365.3133411,,,Mackworth_Formal,1405,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1168,148365.9176159,,,Mackworth_Formal,1406,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1168,148366.5225704,,,Mackworth_Formal,1407,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1169,148367.1628679,,,Mackworth_Formal,1408,0.6035268347522856,1,1,0.5917332000099123,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1170,148367.7981258,,,Mackworth_Formal,1409,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1170,148368.4019728,,,Mackworth_Formal,1410,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1171,148369.0562647,,,Mackworth_Formal,1411,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1171,148369.6751435,,,Mackworth_Formal,1412,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1172,148370.317717,,,Mackworth_Formal,1413,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1173,148370.9461021,,,Mackworth_Formal,1414,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1173,148371.5542907,,,Mackworth_Formal,1415,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1174,148372.2062683,,,Mackworth_Formal,1416,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1175,148372.8417481,,,Mackworth_Formal,1417,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1175,148373.4490691,,,Mackworth_Formal,1418,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1176,148374.0573597,,,Mackworth_Formal,1419,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1176,148374.7013022,,,Mackworth_Formal,1420,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1177,148375.3312535,,,Mackworth_Formal,1421,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1178,148375.9450204,,,Mackworth_Formal,1422,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1178,148376.5511362,,,Mackworth_Formal,1423,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1179,148377.1770894,,,Mackworth_Formal,1424,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1180,148377.7943267,,,Mackworth_Formal,1425,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1180,148378.4300065,,,Mackworth_Formal,1426,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1181,148379.0458802,,,Mackworth_Formal,1427,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1181,148379.6520598,,,Mackworth_Formal,1428,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1182,148380.3296165,,,Mackworth_Formal,1429,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1183,148380.9710462,,,Mackworth_Formal,1430,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1183,148381.5822596,,,Mackworth_Formal,1431,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1184,148382.1911682,,,Mackworth_Formal,1432,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1185,148382.7952241,,,Mackworth_Formal,1433,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1185,148383.4273931,,,Mackworth_Formal,1434,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1186,148384.064216,,,Mackworth_Formal,1435,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1186,148384.6680641,,,Mackworth_Formal,1436,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1187,148385.275852,,,Mackworth_Formal,1437,0.6035268347522856,1,1,0.48290830000769347,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1188,148385.9426238,,,Mackworth_Formal,1438,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1188,148386.5615223,,,Mackworth_Formal,1439,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1189,148387.1764979,,,Mackworth_Formal,1440,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1190,148387.784634,,,Mackworth_Formal,1441,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1190,148388.4085299,,,Mackworth_Formal,1442,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1191,148389.0563507,,,Mackworth_Formal,1443,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1191,148389.6783164,,,Mackworth_Formal,1444,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1192,148390.2835999,,,Mackworth_Formal,1445,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1193,148390.8934311,,,Mackworth_Formal,1446,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1193,148391.5388871,,,Mackworth_Formal,1447,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1194,148392.155095,,,Mackworth_Formal,1448,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1195,148392.7613961,,,Mackworth_Formal,1449,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1195,148393.380818,,,Mackworth_Formal,1450,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1196,148394.0251705,,,Mackworth_Formal,1451,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1196,148394.6651977,,,Mackworth_Formal,1452,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1197,148395.2725742,,,Mackworth_Formal,1453,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1198,148395.8810693,,,Mackworth_Formal,1454,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1198,148396.4948258,,,Mackworth_Formal,1455,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1199,148397.1115945,,,Mackworth_Formal,1456,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1199,148397.7546892,,,Mackworth_Formal,1457,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1200,148398.3722101,,,Mackworth_Formal,1458,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1201,148398.9783165,,,Mackworth_Formal,1459,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1201,148399.5898667,,,Mackworth_Formal,1460,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1202,148400.2161597,,,Mackworth_Formal,1461,0.6035268347522856,1,1,0.4114349000155926,12,1,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1203,148400.8544846,,,Mackworth_Formal,1462,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1203,148401.4599433,,,Mackworth_Formal,1463,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1204,148402.0687297,,,Mackworth_Formal,1464,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1204,148402.6738007,,,Mackworth_Formal,1465,0.6035268347522856,0,0,,12,1,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
